"Project ID","Res.","Tissue","Condition","Source","Target","Ligand","Receptor","Pathway Name","Prob.","P-value","Evidence","Bubble Plot"
"CCN0483","1.0","Liver","Normal","Hepatic stellate cells","Kupffer cells","Icam1","Itgal","ICAM","0.004","0.000","PMID: 23602662",""
"CCN0483","1.0","Liver","Normal","Kupffer cells","Kupffer cells","Icam1","Itgal","ICAM","0.004","0.000","PMID: 23602662",""
"CCN0483","1.0","Liver","Normal","Mast cells","Kupffer cells","Icam1","Itgal","ICAM","0.004","0.000","PMID: 23602662",""
"CCN0483","1.0","Liver","Normal","Natural killer cells","Kupffer cells","Icam1","Itgal","ICAM","0.004","0.000","PMID: 23602662",""
"CCN0483","1.0","Liver","Normal","CD4+ T cell","Natural killer cells","Icam1","Itgal","ICAM","0.006","0.000","PMID: 23602662",""
"CCN0483","1.0","Liver","Normal","Cholangiocytes","Natural killer cells","Icam1","Itgal","ICAM","0.006","0.000","PMID: 23602662",""
"CCN0483","1.0","Liver","Normal","Endothelial cells","Natural killer cells","Icam1","Itgal","ICAM","0.006","0.000","PMID: 23602662",""
"CCN0483","1.0","Liver","Normal","Hepatic stellate cells","Natural killer cells","Icam1","Itgal","ICAM","0.006","0.000","PMID: 23602662",""
"CCN0483","1.0","Liver","Normal","Kupffer cells","Natural killer cells","Icam1","Itgal","ICAM","0.006","0.000","PMID: 23602662",""
"CCN0483","1.0","Liver","Normal","Mast cells","Natural killer cells","Icam1","Itgal","ICAM","0.006","0.000","PMID: 23602662",""
"CCN0483","1.0","Liver","Normal","Natural killer cells","Natural killer cells","Icam1","Itgal","ICAM","0.006","0.000","PMID: 23602662",""
"CCN0483","1.0","Liver","Normal","CD4+ T cell","CD4+ T cell","Icam1","Spn","ICAM","0.001","0.000","PMID: 1683685",""
"CCN0483","1.0","Liver","Normal","Cholangiocytes","CD4+ T cell","Icam1","Spn","ICAM","0.001","0.000","PMID: 1683685",""
"CCN0483","1.0","Liver","Normal","Endothelial cells","CD4+ T cell","Icam1","Spn","ICAM","0.001","0.000","PMID: 1683685",""
"CCN0483","1.0","Liver","Normal","Hepatic stellate cells","CD4+ T cell","Icam1","Spn","ICAM","0.001","0.000","PMID: 1683685",""
"CCN0483","1.0","Liver","Normal","Kupffer cells","CD4+ T cell","Icam1","Spn","ICAM","0.001","0.000","PMID: 1683685",""
"CCN0483","1.0","Liver","Normal","Mast cells","CD4+ T cell","Icam1","Spn","ICAM","0.001","0.000","PMID: 1683685",""
"CCN0483","1.0","Liver","Normal","Natural killer cells","CD4+ T cell","Icam1","Spn","ICAM","0.001","0.000","PMID: 1683685",""
"CCN0483","1.0","Liver","Normal","CD4+ T cell","Natural killer cells","Icam1","Spn","ICAM","0.003","0.000","PMID: 1683685",""
"CCN0483","1.0","Liver","Normal","Cholangiocytes","Natural killer cells","Icam1","Spn","ICAM","0.003","0.000","PMID: 1683685",""
"CCN0483","1.0","Liver","Normal","Endothelial cells","Natural killer cells","Icam1","Spn","ICAM","0.003","0.000","PMID: 1683685",""
"CCN0483","1.0","Liver","Normal","Hepatic stellate cells","Natural killer cells","Icam1","Spn","ICAM","0.003","0.000","PMID: 1683685",""
"CCN0483","1.0","Liver","Normal","Kupffer cells","Natural killer cells","Icam1","Spn","ICAM","0.003","0.000","PMID: 1683685",""
"CCN0483","1.0","Liver","Normal","Mast cells","Natural killer cells","Icam1","Spn","ICAM","0.003","0.000","PMID: 1683685",""
"CCN0483","1.0","Liver","Normal","Natural killer cells","Natural killer cells","Icam1","Spn","ICAM","0.003","0.000","PMID: 1683685",""
"CCN0483","1.0","Liver","Normal","B cells","CD4+ T cell","Icosl","Icos","ICOS","0.002","0.000","PMID: 23954143",""
"CCN0483","1.0","Liver","Normal","B cells","CD4+ T cell","Icosl","Cd28","ICOS","0.005","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","CD4+ T cell","CD4+ T cell","ITGAL_ITGB2","Cd226","ITGAL-ITGB2","0.013","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hematopoietic cells","CD4+ T cell","ITGAL_ITGB2","Cd226","ITGAL-ITGB2","0.016","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Kupffer cells","CD4+ T cell","ITGAL_ITGB2","Cd226","ITGAL-ITGB2","0.007","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Natural killer cells","CD4+ T cell","ITGAL_ITGB2","Cd226","ITGAL-ITGB2","0.020","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","CD4+ T cell","Natural killer cells","ITGAL_ITGB2","Cd226","ITGAL-ITGB2","0.004","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hematopoietic cells","Natural killer cells","ITGAL_ITGB2","Cd226","ITGAL-ITGB2","0.005","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Kupffer cells","Natural killer cells","ITGAL_ITGB2","Cd226","ITGAL-ITGB2","0.002","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Natural killer cells","Natural killer cells","ITGAL_ITGB2","Cd226","ITGAL-ITGB2","0.006","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","CD4+ T cell","CD4+ T cell","ITGAL_ITGB2","Icam1","ITGAL-ITGB2","0.004","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hematopoietic cells","CD4+ T cell","ITGAL_ITGB2","Icam1","ITGAL-ITGB2","0.005","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Kupffer cells","CD4+ T cell","ITGAL_ITGB2","Icam1","ITGAL-ITGB2","0.002","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Natural killer cells","CD4+ T cell","ITGAL_ITGB2","Icam1","ITGAL-ITGB2","0.006","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","CD4+ T cell","Cholangiocytes","ITGAL_ITGB2","Icam1","ITGAL-ITGB2","0.004","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hematopoietic cells","Cholangiocytes","ITGAL_ITGB2","Icam1","ITGAL-ITGB2","0.005","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Kupffer cells","Cholangiocytes","ITGAL_ITGB2","Icam1","ITGAL-ITGB2","0.002","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Natural killer cells","Cholangiocytes","ITGAL_ITGB2","Icam1","ITGAL-ITGB2","0.006","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","CD4+ T cell","Endothelial cells","ITGAL_ITGB2","Icam1","ITGAL-ITGB2","0.004","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hematopoietic cells","Endothelial cells","ITGAL_ITGB2","Icam1","ITGAL-ITGB2","0.005","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Kupffer cells","Endothelial cells","ITGAL_ITGB2","Icam1","ITGAL-ITGB2","0.002","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Natural killer cells","Endothelial cells","ITGAL_ITGB2","Icam1","ITGAL-ITGB2","0.006","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","CD4+ T cell","Hepatic stellate cells","ITGAL_ITGB2","Icam1","ITGAL-ITGB2","0.004","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hematopoietic cells","Hepatic stellate cells","ITGAL_ITGB2","Icam1","ITGAL-ITGB2","0.005","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Kupffer cells","Hepatic stellate cells","ITGAL_ITGB2","Icam1","ITGAL-ITGB2","0.002","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Natural killer cells","Hepatic stellate cells","ITGAL_ITGB2","Icam1","ITGAL-ITGB2","0.006","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","CD4+ T cell","Kupffer cells","ITGAL_ITGB2","Icam1","ITGAL-ITGB2","0.004","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hematopoietic cells","Kupffer cells","ITGAL_ITGB2","Icam1","ITGAL-ITGB2","0.005","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Kupffer cells","Kupffer cells","ITGAL_ITGB2","Icam1","ITGAL-ITGB2","0.002","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Natural killer cells","Kupffer cells","ITGAL_ITGB2","Icam1","ITGAL-ITGB2","0.006","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","CD4+ T cell","Mast cells","ITGAL_ITGB2","Icam1","ITGAL-ITGB2","0.004","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hematopoietic cells","Mast cells","ITGAL_ITGB2","Icam1","ITGAL-ITGB2","0.005","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Kupffer cells","Mast cells","ITGAL_ITGB2","Icam1","ITGAL-ITGB2","0.002","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Natural killer cells","Mast cells","ITGAL_ITGB2","Icam1","ITGAL-ITGB2","0.006","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","CD4+ T cell","Natural killer cells","ITGAL_ITGB2","Icam1","ITGAL-ITGB2","0.004","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hematopoietic cells","Natural killer cells","ITGAL_ITGB2","Icam1","ITGAL-ITGB2","0.005","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Kupffer cells","Natural killer cells","ITGAL_ITGB2","Icam1","ITGAL-ITGB2","0.002","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Natural killer cells","Natural killer cells","ITGAL_ITGB2","Icam1","ITGAL-ITGB2","0.006","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","CD4+ T cell","B cells","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.004","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hematopoietic cells","B cells","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.005","0.010","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Kupffer cells","B cells","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.002","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Natural killer cells","B cells","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.006","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","CD4+ T cell","CD4+ T cell","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.004","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hematopoietic cells","CD4+ T cell","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.005","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Kupffer cells","CD4+ T cell","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.002","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Natural killer cells","CD4+ T cell","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.006","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","CD4+ T cell","Cholangiocytes","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.004","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hematopoietic cells","Cholangiocytes","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.005","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Kupffer cells","Cholangiocytes","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.002","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Natural killer cells","Cholangiocytes","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.006","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","CD4+ T cell","Endothelial cells","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.022","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hematopoietic cells","Endothelial cells","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.027","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Kupffer cells","Endothelial cells","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.012","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Natural killer cells","Endothelial cells","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.034","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","CD4+ T cell","Hepatic stellate cells","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.013","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hematopoietic cells","Hepatic stellate cells","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.016","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Kupffer cells","Hepatic stellate cells","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.007","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Natural killer cells","Hepatic stellate cells","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.020","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","CD4+ T cell","Hepatocytes","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.011","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hematopoietic cells","Hepatocytes","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.013","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Kupffer cells","Hepatocytes","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.006","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Natural killer cells","Hepatocytes","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.017","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","CD4+ T cell","Kupffer cells","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.004","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hematopoietic cells","Kupffer cells","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.005","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Kupffer cells","Kupffer cells","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.002","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Natural killer cells","Kupffer cells","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.006","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","CD4+ T cell","Mast cells","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.022","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hematopoietic cells","Mast cells","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.027","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Kupffer cells","Mast cells","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.012","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Natural killer cells","Mast cells","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.034","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","CD4+ T cell","Natural killer cells","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.004","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hematopoietic cells","Natural killer cells","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.005","0.010","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Kupffer cells","Natural killer cells","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.002","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Natural killer cells","Natural killer cells","ITGAL_ITGB2","Icam2","ITGAL-ITGB2","0.006","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","CD4+ T cell","Cholangiocytes","Jam2","ITGA3_ITGB1","JAM","0.002","0.000","PMID: 12070135",""
"CCN0483","1.0","Liver","Normal","Cholangiocytes","Cholangiocytes","Jam2","ITGA3_ITGB1","JAM","0.002","0.000","PMID: 12070135",""
"CCN0483","1.0","Liver","Normal","Endothelial cells","Cholangiocytes","Jam2","ITGA3_ITGB1","JAM","0.014","0.000","PMID: 12070135",""
"CCN0483","1.0","Liver","Normal","Hematopoietic cells","Cholangiocytes","Jam2","ITGA3_ITGB1","JAM","0.002","0.000","PMID: 12070135",""
"CCN0483","1.0","Liver","Normal","Hepatic stellate cells","Cholangiocytes","Jam2","ITGA3_ITGB1","JAM","0.010","0.000","PMID: 12070135",""
"CCN0483","1.0","Liver","Normal","Hepatocytes","Cholangiocytes","Jam2","ITGA3_ITGB1","JAM","0.010","0.000","PMID: 12070135",""
"CCN0483","1.0","Liver","Normal","Kupffer cells","Cholangiocytes","Jam2","ITGA3_ITGB1","JAM","0.007","0.000","PMID: 12070135",""
"CCN0483","1.0","Liver","Normal","Mast cells","Cholangiocytes","Jam2","ITGA3_ITGB1","JAM","0.020","0.000","PMID: 12070135",""
"CCN0483","1.0","Liver","Normal","Natural killer cells","Cholangiocytes","Jam2","ITGA3_ITGB1","JAM","0.002","0.000","PMID: 12070135",""
"CCN0483","1.0","Liver","Normal","CD4+ T cell","Cholangiocytes","Jam2","ITGAV_ITGB1","JAM","0.002","0.010","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Cholangiocytes","Cholangiocytes","Jam2","ITGAV_ITGB1","JAM","0.002","0.010","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Endothelial cells","Cholangiocytes","Jam2","ITGAV_ITGB1","JAM","0.014","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hematopoietic cells","Cholangiocytes","Jam2","ITGAV_ITGB1","JAM","0.002","0.010","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hepatic stellate cells","Cholangiocytes","Jam2","ITGAV_ITGB1","JAM","0.010","0.010","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hepatocytes","Cholangiocytes","Jam2","ITGAV_ITGB1","JAM","0.010","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Kupffer cells","Cholangiocytes","Jam2","ITGAV_ITGB1","JAM","0.007","0.010","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Mast cells","Cholangiocytes","Jam2","ITGAV_ITGB1","JAM","0.020","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Natural killer cells","Cholangiocytes","Jam2","ITGAV_ITGB1","JAM","0.002","0.010","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","CD4+ T cell","Kupffer cells","Jam2","ITGAV_ITGB1","JAM","0.002","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Cholangiocytes","Kupffer cells","Jam2","ITGAV_ITGB1","JAM","0.002","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Endothelial cells","Kupffer cells","Jam2","ITGAV_ITGB1","JAM","0.013","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hematopoietic cells","Kupffer cells","Jam2","ITGAV_ITGB1","JAM","0.002","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hepatic stellate cells","Kupffer cells","Jam2","ITGAV_ITGB1","JAM","0.009","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hepatocytes","Kupffer cells","Jam2","ITGAV_ITGB1","JAM","0.010","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Kupffer cells","Kupffer cells","Jam2","ITGAV_ITGB1","JAM","0.006","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Mast cells","Kupffer cells","Jam2","ITGAV_ITGB1","JAM","0.019","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Natural killer cells","Kupffer cells","Jam2","ITGAV_ITGB1","JAM","0.002","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","CD4+ T cell","CD4+ T cell","F11r","ITGAL_ITGB2","JAM","0.004","0.000","PMID: 11812992",""
"CCN0483","1.0","Liver","Normal","Cholangiocytes","CD4+ T cell","F11r","ITGAL_ITGB2","JAM","0.022","0.000","PMID: 11812992",""
"CCN0483","1.0","Liver","Normal","Endothelial cells","CD4+ T cell","F11r","ITGAL_ITGB2","JAM","0.016","0.000","PMID: 11812992",""
"CCN0483","1.0","Liver","Normal","Hepatic stellate cells","CD4+ T cell","F11r","ITGAL_ITGB2","JAM","0.013","0.000","PMID: 11812992",""
"CCN0483","1.0","Liver","Normal","Hepatocytes","CD4+ T cell","F11r","ITGAL_ITGB2","JAM","0.011","0.000","PMID: 11812992",""
"CCN0483","1.0","Liver","Normal","Kupffer cells","CD4+ T cell","F11r","ITGAL_ITGB2","JAM","0.004","0.000","PMID: 11812992",""
"CCN0483","1.0","Liver","Normal","Mast cells","CD4+ T cell","F11r","ITGAL_ITGB2","JAM","0.016","0.000","PMID: 11812992",""
"CCN0483","1.0","Liver","Normal","CD4+ T cell","Hematopoietic cells","F11r","ITGAL_ITGB2","JAM","0.005","0.000","PMID: 11812992",""
"CCN0483","1.0","Liver","Normal","Cholangiocytes","Hematopoietic cells","F11r","ITGAL_ITGB2","JAM","0.027","0.000","PMID: 11812992",""
"CCN0483","1.0","Liver","Normal","Endothelial cells","Hematopoietic cells","F11r","ITGAL_ITGB2","JAM","0.020","0.000","PMID: 11812992",""
"CCN0483","1.0","Liver","Normal","Hepatic stellate cells","Hematopoietic cells","F11r","ITGAL_ITGB2","JAM","0.016","0.000","PMID: 11812992",""
"CCN0483","1.0","Liver","Normal","Hepatocytes","Hematopoietic cells","F11r","ITGAL_ITGB2","JAM","0.013","0.000","PMID: 11812992",""
"CCN0483","1.0","Liver","Normal","Kupffer cells","Hematopoietic cells","F11r","ITGAL_ITGB2","JAM","0.005","0.000","PMID: 11812992",""
"CCN0483","1.0","Liver","Normal","Mast cells","Hematopoietic cells","F11r","ITGAL_ITGB2","JAM","0.020","0.000","PMID: 11812992",""
"CCN0483","1.0","Liver","Normal","CD4+ T cell","Kupffer cells","F11r","ITGAL_ITGB2","JAM","0.002","0.000","PMID: 11812992",""
"CCN0483","1.0","Liver","Normal","Cholangiocytes","Kupffer cells","F11r","ITGAL_ITGB2","JAM","0.012","0.000","PMID: 11812992",""
"CCN0483","1.0","Liver","Normal","Endothelial cells","Kupffer cells","F11r","ITGAL_ITGB2","JAM","0.009","0.000","PMID: 11812992",""
"CCN0483","1.0","Liver","Normal","Hepatic stellate cells","Kupffer cells","F11r","ITGAL_ITGB2","JAM","0.007","0.000","PMID: 11812992",""
"CCN0483","1.0","Liver","Normal","Hepatocytes","Kupffer cells","F11r","ITGAL_ITGB2","JAM","0.006","0.000","PMID: 11812992",""
"CCN0483","1.0","Liver","Normal","Kupffer cells","Kupffer cells","F11r","ITGAL_ITGB2","JAM","0.002","0.000","PMID: 11812992",""
"CCN0483","1.0","Liver","Normal","Mast cells","Kupffer cells","F11r","ITGAL_ITGB2","JAM","0.009","0.000","PMID: 11812992",""
"CCN0483","1.0","Liver","Normal","CD4+ T cell","Natural killer cells","F11r","ITGAL_ITGB2","JAM","0.006","0.000","PMID: 11812992",""
"CCN0483","1.0","Liver","Normal","Cholangiocytes","Natural killer cells","F11r","ITGAL_ITGB2","JAM","0.034","0.000","PMID: 11812992",""
"CCN0483","1.0","Liver","Normal","Endothelial cells","Natural killer cells","F11r","ITGAL_ITGB2","JAM","0.026","0.000","PMID: 11812992",""
"CCN0483","1.0","Liver","Normal","Hepatic stellate cells","Natural killer cells","F11r","ITGAL_ITGB2","JAM","0.020","0.000","PMID: 11812992",""
"CCN0483","1.0","Liver","Normal","Hepatocytes","Natural killer cells","F11r","ITGAL_ITGB2","JAM","0.017","0.000","PMID: 11812992",""
"CCN0483","1.0","Liver","Normal","Kupffer cells","Natural killer cells","F11r","ITGAL_ITGB2","JAM","0.006","0.000","PMID: 11812992",""
"CCN0483","1.0","Liver","Normal","Mast cells","Natural killer cells","F11r","ITGAL_ITGB2","JAM","0.026","0.000","PMID: 11812992",""
"CCN0483","1.0","Liver","Normal","Cholangiocytes","Cholangiocytes","F11r","F11r","JAM","0.035","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Endothelial cells","Cholangiocytes","F11r","F11r","JAM","0.027","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hepatic stellate cells","Cholangiocytes","F11r","F11r","JAM","0.021","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hepatocytes","Cholangiocytes","F11r","F11r","JAM","0.018","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Mast cells","Cholangiocytes","F11r","F11r","JAM","0.027","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Cholangiocytes","Endothelial cells","F11r","F11r","JAM","0.027","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Endothelial cells","Endothelial cells","F11r","F11r","JAM","0.020","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hepatic stellate cells","Endothelial cells","F11r","F11r","JAM","0.016","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hepatocytes","Endothelial cells","F11r","F11r","JAM","0.013","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Mast cells","Endothelial cells","F11r","F11r","JAM","0.020","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Cholangiocytes","Hepatic stellate cells","F11r","F11r","JAM","0.021","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Endothelial cells","Hepatic stellate cells","F11r","F11r","JAM","0.016","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Mast cells","Hepatic stellate cells","F11r","F11r","JAM","0.016","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Cholangiocytes","Hepatocytes","F11r","F11r","JAM","0.018","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Endothelial cells","Hepatocytes","F11r","F11r","JAM","0.013","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Mast cells","Hepatocytes","F11r","F11r","JAM","0.013","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Cholangiocytes","Mast cells","F11r","F11r","JAM","0.027","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Endothelial cells","Mast cells","F11r","F11r","JAM","0.020","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hepatic stellate cells","Mast cells","F11r","F11r","JAM","0.016","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hepatocytes","Mast cells","F11r","F11r","JAM","0.013","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Mast cells","Mast cells","F11r","F11r","JAM","0.020","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Cholangiocytes","Endothelial cells","F11r","Jam2","JAM","0.035","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Endothelial cells","Endothelial cells","F11r","Jam2","JAM","0.027","0.000","KEGG: mmu04514",""
"CCN0483","1.0","Liver","Normal","Hepatic stellate cells","Endothelial cells","F11r","Jam2","JAM","0.021","0.000","KEGG: mmu04514",""
